id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,,teamName
2781059661,39,1,1,4,4,4ku8o6uf87yd8iecdalipo6wd,1,40.5,4,5541840653,212,32.3,5541840655,213,2.71,5541840647,56,Back,5541840657,1,,5541840649,140,12.6,5541840651,141,24,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781059705,40,1,1,4,10,4ku8o6uf87yd8iecdalipo6wd,1,14.6,26.2,5541840907,213,1.36,5541840897,196,,5541840895,155,,5541840903,141,86.5,5541840905,212,42,5541840909,1,,5541840901,140,23.1,5541840899,56,Back,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781059709,41,1,1,4,14,4ku8o6uf87yd8iecdalipo6wd,1,25.4,90.7,5541840917,141,89.9,5541840919,212,15.5,5541840915,140,40.2,5541840921,213,6.25,5541840913,56,Back,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781059743,42,1,1,4,15,4ku8o6uf87yd8iecdalipo6wd,1,37.7,92.2,5541841125,212,10.6,5541841119,56,Back,5541841123,141,83,5541841127,213,3.78,5541841121,140,29.6,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781059745,43,61,1,4,17,4ku8o6uf87yd8iecdalipo6wd,0,37.4,71.7,5541841131,56,Back,,,,,,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781059755,24,1,1,4,18,agh9ifb2mw3ivjusgedj7c3fe,1,61.4,29.3,5542056669,213,1.51,5541841199,56,Center,5542056661,141,39.3,5542056665,212,6.8,5542056657,140,61.8,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781059757,25,49,1,4,19,agh9ifb2mw3ivjusgedj7c3fe,1,59.4,31.8,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781059799,26,1,1,4,20,agh9ifb2mw3ivjusgedj7c3fe,1,59.2,27.7,5541841451,212,13.5,5541841449,141,9.1,5541841447,140,63.8,5541841445,56,Right,5541841453,213,5.08,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781059827,27,1,1,4,24,agh9ifb2mw3ivjusgedj7c3fe,1,68,12.5,5541841629,213,2.04,5541841615,56,Center,5541841625,212,9.5,5541841619,141,25,5541841617,140,63.9,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781059847,28,1,1,4,28,agh9ifb2mw3ivjusgedj7c3fe,1,65.2,31.6,5541841751,212,13.2,5541841747,140,62.2,5541841749,141,50.4,5541841745,56,Center,5541841753,213,1.81,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781059875,29,1,1,4,30,agh9ifb2mw3ivjusgedj7c3fe,1,63.1,55.1,5541841833,140,66.6,5541841835,141,79.1,5541841837,212,16.7,5541841839,213,1.35,5541841831,56,Left,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781059893,30,1,1,4,33,agh9ifb2mw3ivjusgedj7c3fe,1,66.5,80.2,5541841955,141,95.3,5541841953,140,76.3,5541841951,56,Left,5541841957,212,14.5,5541841959,213,0.78,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781059911,31,1,1,4,35,agh9ifb2mw3ivjusgedj7c3fe,1,75.9,93,5541842069,56,Left,5541842071,140,64.6,5541842075,212,13.6,5541842073,141,83.2,5541842077,213,3.65,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781059961,32,1,1,4,37,agh9ifb2mw3ivjusgedj7c3fe,1,64.6,83.2,5541842331,141,42.4,5541842335,213,4.8,5541842327,56,Center,5541842329,140,66.8,5541842333,212,27.8,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781060029,33,1,1,4,40,agh9ifb2mw3ivjusgedj7c3fe,1,70.6,39.1,5541842707,141,20.9,5541842713,213,5.1,5541842703,140,75.4,5541842701,56,Right,5541842711,212,13.4,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781060035,34,3,1,4,45,agh9ifb2mw3ivjusgedj7c3fe,0,76.9,32.2,5541842875,233,44,5541842753,56,Center,5541842755,286,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781060047,44,7,1,4,45,4ku8o6uf87yd8iecdalipo6wd,0,23.1,67.8,5541842819,285,,5541842817,56,Back,5541842857,233,34,,,,,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781104489,514,61,1,4,46,agh9ifb2mw3ivjusgedj7c3fe,1,75,29.5,5542086633,56,Center,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781060051,45,49,1,4,47,4ku8o6uf87yd8iecdalipo6wd,1,26,63.4,,,,,,,,,,,,,,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781060085,46,1,1,4,49,4ku8o6uf87yd8iecdalipo6wd,1,27.9,59.3,5541843011,56,Back,5541843017,212,7.6,5541843019,213,5.02,5541843015,141,48.7,5541843013,140,30.1,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781060105,47,1,1,4,51,4ku8o6uf87yd8iecdalipo6wd,0,35.1,51.9,5541843119,213,0.46,5541843117,212,22,5541843111,56,Center,5541843113,140,53.9,5541843115,141,66.2,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781060111,35,49,1,4,52,agh9ifb2mw3ivjusgedj7c3fe,1,44.6,35.5,,,,,,,,,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781060177,36,1,1,4,53,agh9ifb2mw3ivjusgedj7c3fe,1,44.2,36.3,5541843503,141,54.8,5541843505,212,12.9,5541843507,213,1.36,5541843499,56,Back,5541843501,140,46.8,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781060215,37,1,1,4,57,agh9ifb2mw3ivjusgedj7c3fe,1,53.1,58.1,5541843649,140,57,5541843647,56,Center,5541843651,141,67.3,5541843653,212,7.5,5541843655,213,0.99,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781060259,38,1,1,5,1,agh9ifb2mw3ivjusgedj7c3fe,1,59.6,65.1,5541843911,213,4.52,5541843903,56,Center,5541843905,140,55.7,5541843909,212,21.9,5541843907,141,33.4,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781060285,39,1,1,5,6,agh9ifb2mw3ivjusgedj7c3fe,1,61.5,25.3,5541844059,141,10.9,5541844057,140,68.1,5541844061,212,12,5541844063,213,5.33,5541844055,56,Right,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781060303,40,1,1,5,8,agh9ifb2mw3ivjusgedj7c3fe,1,68.7,10.1,5541844165,212,8.2,5541844163,141,18.6,5541844167,213,2.36,5541844161,140,63.1,5541844159,56,Right,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781060323,41,1,1,5,10,agh9ifb2mw3ivjusgedj7c3fe,1,63.1,18.6,5541844287,141,6.1,5541844289,212,9.5,5541844285,140,67.1,5541844283,56,Right,5541844291,213,5.17,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781060335,42,1,1,5,12,agh9ifb2mw3ivjusgedj7c3fe,0,69.7,8.2,5541844373,56,Center,5541844381,213,2.05,5541844375,140,62,5541844377,141,30.9,5541844379,212,17.4,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781060359,48,8,1,5,15,4ku8o6uf87yd8iecdalipo6wd,1,32.7,67,5541844519,56,Back,,,,,,,,,,,,,,,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Alvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781060357,43,83,1,5,16,agh9ifb2mw3ivjusgedj7c3fe,0,62.6,30,5541847851,399,9ikkuxd19avliz1khcrm82gyy,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781060375,49,43,1,5,16,4ku8o6uf87yd8iecdalipo6wd,1,0,0,5541844609,286,0,5541844641,233,43,5541844607,56,Back,5541846733,144,3,,,,,,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Alvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781060379,50,49,1,5,17,4ku8o6uf87yd8iecdalipo6wd,1,43.7,72.9,,,,,,,,,,,,,,,,,,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Alvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781060485,51,1,1,5,21,4ku8o6uf87yd8iecdalipo6wd,1,64.9,81.9,5541845183,56,Center,5541845191,213,5.11,5541848879,23,,5541845185,140,76.7,5541848871,210,16,5541845187,141,38.5,5541845189,212,32,5541848873,154,,9ikkuxd19avliz1khcrm82gyy,J. Alvarez,,5541845193,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781060519,44,83,1,5,23,agh9ifb2mw3ivjusgedj7c3fe,0,14.5,54.9,5541847265,399,716n1970vi9rvw5b4w9qmjfth,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781060489,52,16,1,5,25,4ku8o6uf87yd8iecdalipo6wd,1,88.5,38.5,5541848925,102,52.9,5541848919,154,,5541847235,23,,5541848931,215,,5541845201,56,Center,5541847249,375,05:24.3,5541848917,29,,5541848921,55,51,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,5541848935,230,93.8,5541845199,17,5541848927,103,10.8,5541847245,374,5541848937,231,43.3,5541847241,20,,,36:05.8,5541848933,136,5541848929,214,,5541848915,76,,,,,,,,,,,,,,Atletico Madrid
2781061553,45,1,1,6,37,agh9ifb2mw3ivjusgedj7c3fe,1,49.9,50,5541850791,212,13.7,5541850785,56,Back,5541850787,140,40.4,5541850789,141,36.1,5541850795,279,G,5541850793,213,3.9,5541852883,189,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781061569,46,1,1,6,41,agh9ifb2mw3ivjusgedj7c3fe,1,59.4,34.2,5541850889,141,9.4,5541850893,213,4.97,5541850887,140,63.7,5541850891,212,17.5,5541852999,189,,5541850885,56,Right,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781061591,47,43,1,6,46,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,5541851003,56,Right,5541851015,213,5.11,5541851007,140,75.4,5542088943,144,1,5541851013,212,18,5541851011,141,9.5,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781061601,48,1,1,6,47,agh9ifb2mw3ivjusgedj7c3fe,1,73.3,21.6,5541851107,141,34.5,5541851109,212,16.8,5541851103,56,Center,5541851111,213,0.55,5541851105,140,86.9,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781061609,49,1,1,6,49,agh9ifb2mw3ivjusgedj7c3fe,0,87,34.5,5541851139,56,Center,5541851143,140,84.5,5541851153,213,2.34,5541851145,141,38.5,5541851149,212,3.8,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781061619,53,8,1,6,50,4ku8o6uf87yd8iecdalipo6wd,1,14.7,64.1,5541851199,56,Back,,,,,,,,,,,,,,,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781061689,50,1,1,6,51,agh9ifb2mw3ivjusgedj7c3fe,1,75,41.2,5541851651,141,89.6,5541851649,140,61,5541851657,1,,5541851647,56,Left,5541851655,213,1.99,5541851653,212,36,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781061727,51,1,1,6,57,agh9ifb2mw3ivjusgedj7c3fe,1,63.9,94.5,5541851905,140,62,5541851903,56,Center,5541851911,213,4.54,5541851909,212,11.9,5541851907,141,77.2,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781061777,52,1,1,6,59,agh9ifb2mw3ivjusgedj7c3fe,1,62.9,66.9,5541852159,140,66.3,5541852157,56,Center,5541852161,141,45.2,5541852163,212,15.2,5541852165,213,4.95,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781061833,53,1,1,7,3,agh9ifb2mw3ivjusgedj7c3fe,1,69.1,40.3,5541852493,213,5.06,5541852489,141,15.6,5541852487,140,74.9,5541852485,56,Right,5541852491,212,17.9,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781061853,54,1,1,7,7,agh9ifb2mw3ivjusgedj7c3fe,0,73.2,28.3,5541852625,213,0.99,5541852617,56,Center,5541852619,140,93,5541852623,212,38,5541852621,141,75.1,5541852627,1,,5541852615,155,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781061873,54,8,1,7,9,4ku8o6uf87yd8iecdalipo6wd,1,9.4,26.7,5541852751,56,Back,5541852773,15,,,,,,,,,,,,,,,,,,,,5es43b4a7fv0lkmp63dj439ey,G. Simeone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781061867,55,6,1,7,10,agh9ifb2mw3ivjusgedj7c3fe,1,94.5,77.9,5541852749,73,,5541852747,56,Center,5541852897,233,55,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781061891,55,6,1,7,10,4ku8o6uf87yd8iecdalipo6wd,0,5.5,22.1,5541852861,73,,5541852859,56,Back,5541852909,233,55,,,,,,,,,,,,,,,,5es43b4a7fv0lkmp63dj439ey,G. Simeone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781062025,56,1,1,7,28,agh9ifb2mw3ivjusgedj7c3fe,1,99.5,99.5,5541853615,56,Left,5541853621,212,17.7,5541853613,6,,5541853617,140,84.4,5541853623,213,3.61,5541853619,141,87.8,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781062037,57,1,1,7,30,agh9ifb2mw3ivjusgedj7c3fe,1,82.6,87.8,5541853701,141,75.7,5541853699,140,74.3,5541853705,213,3.9,5541853703,212,12,5541853697,56,Center,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781062075,58,1,1,7,33,agh9ifb2mw3ivjusgedj7c3fe,0,74.5,69.6,5541853963,212,22.3,5541853955,155,,5541853965,213,5.49,5541853957,56,Center,5541853959,140,89.4,5541853961,141,46.3,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781062081,56,44,1,7,35,4ku8o6uf87yd8iecdalipo6wd,1,11.2,51.2,5541853993,285,,5541854053,233,59,5541853991,56,Back,,,,,,,,,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781062091,59,44,1,7,35,agh9ifb2mw3ivjusgedj7c3fe,0,88.8,48.8,5541854069,233,56,5541854029,286,,5541854025,56,Center,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781062101,57,12,1,7,35,4ku8o6uf87yd8iecdalipo6wd,1,12.2,47.2,5541854111,141,87.4,5541854109,140,12.1,5541854113,212,27.3,5541854133,15,,5541854107,56,Back,5541854115,213,1.57,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781062129,58,49,1,7,39,4ku8o6uf87yd8iecdalipo6wd,1,12.9,89.5,,,,,,,,,,,,,,,,,,,,,,,,,5es43b4a7fv0lkmp63dj439ey,G. Simeone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781062187,59,1,1,7,39,4ku8o6uf87yd8iecdalipo6wd,1,12.9,89.5,5541854639,213,0.07,5541854631,56,Back,5541854637,212,24.7,5541854633,140,36.4,5541854635,141,92,,,,,,,,,,5es43b4a7fv0lkmp63dj439ey,G. Simeone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781062247,60,1,1,7,44,4ku8o6uf87yd8iecdalipo6wd,1,36.4,92,5541854959,141,82.1,5541854957,140,31.6,5541854961,212,8.4,5541854963,213,4.07,5541854955,56,Back,,,,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781062249,61,4,1,7,46,4ku8o6uf87yd8iecdalipo6wd,1,31.8,84.2,5541855025,285,,5541855023,265,,5541855027,233,60,5541855017,56,Back,5541855021,152,,5541855013,13,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781062229,60,4,1,7,46,agh9ifb2mw3ivjusgedj7c3fe,0,68.2,15.8,5541854933,286,,5541855049,233,61,5541854929,152,,5541854927,56,Right,5541854925,13,,5541854931,265,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781062549,62,1,1,8,7,4ku8o6uf87yd8iecdalipo6wd,0,33.4,75.6,5541856761,1,,5541856751,56,Left,5541856749,152,,5541856759,213,0.11,5541856747,155,,5541856757,212,42.4,5541856745,5,,5541856755,141,82.5,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,5541856753,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781062559,61,1,1,8,9,agh9ifb2mw3ivjusgedj7c3fe,0,32,15.3,5541856815,140,38.3,5541856821,213,5.22,5541856813,56,Back,5541856811,3,,5541856817,141,0,5541856819,212,13.5,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781062561,62,5,1,8,10,agh9ifb2mw3ivjusgedj7c3fe,0,36.7,-2,5541857033,233,63,5541856825,56,Back,5541856827,347,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781062583,63,5,1,8,10,4ku8o6uf87yd8iecdalipo6wd,1,63.3,102,5541856965,56,Left,5541856967,347,,5541857001,233,62,,,,,,,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781062833,64,1,1,8,28,4ku8o6uf87yd8iecdalipo6wd,1,69.8,100,5541858449,56,Left,5541858461,212,12.8,5541858453,140,81.7,5541858457,141,97.8,5541858467,213,6.06,5541858447,107,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781062853,65,1,1,8,30,4ku8o6uf87yd8iecdalipo6wd,1,81.7,97.8,5541858579,140,91.3,5541858577,56,Left,5541858585,213,6.02,5541858583,212,10.4,5541858581,141,93.8,,,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Alvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781062875,66,1,1,8,33,4ku8o6uf87yd8iecdalipo6wd,0,95.1,89.5,5541858685,56,Center,5541858691,212,20.3,5541858687,140,94.5,5541858681,2,,5541858693,213,4.68,5541858689,141,59.6,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781062893,63,12,1,8,34,agh9ifb2mw3ivjusgedj7c3fe,1,4.3,36.3,5541858781,140,5.8,5541858787,213,4.87,5541858785,212,10,5541858779,56,Back,5541858783,141,21.8,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781062901,64,49,1,8,35,agh9ifb2mw3ivjusgedj7c3fe,1,5.8,21.8,,,,,,,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781062913,65,1,1,8,36,agh9ifb2mw3ivjusgedj7c3fe,1,7.6,22.2,5541858925,212,6.2,5541858931,213,0.71,5541858921,141,28.2,5541858909,56,Back,5541858915,140,12.1,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781062921,66,1,1,8,37,agh9ifb2mw3ivjusgedj7c3fe,1,12.1,28.2,5541858967,56,Back,5541858969,140,5.8,5541858975,213,3.94,5541858973,212,9.4,5541858971,141,18.3,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781062941,67,1,1,8,38,agh9ifb2mw3ivjusgedj7c3fe,1,5.8,18.3,5541859087,141,31.8,5541859089,212,9.3,5541859091,213,1.72,5541859083,56,Back,5541859085,140,4.5,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781062961,68,1,1,8,39,agh9ifb2mw3ivjusgedj7c3fe,1,4.5,31.8,5541859193,213,1.7,5541859189,141,51.2,5541859187,140,2.9,5541859191,212,13.3,5541859183,56,Back,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
