id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,keyPass,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/11/value,,teamName
2772969627,40,16,1,2,35,agh9ifb2mw3ivjusgedj7c3fe,1,89.6,57.9,5497732371,22,,5497733841,29,,5497733391,375,02:34.5,5497732375,56,Center,5497733843,154,,5497732373,17,,5497733845,55,39,5497733849,102,48.2,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,5497733859,230,99.1,5497733857,136,5497733387,374,33:17.1,5497733855,328,5497733383,20,5497733853,214,5497733839,78,5497733851,103,1.9,5497733861,231,52.2,,,,,,,,,,,,,,,,Barcelona
2772969917,19,1,1,3,32,ba5e91hjacvma2sjvixn00pjo,1,49.9,50,5497733907,213,3.51,5497733899,56,Back,5497733905,212,15.6,5497733901,140,36,5497733903,141,41.8,5497735883,189,,5497733909,279,G,,,,dtvmsnqlzn5672xb54zj8u7dh,U. Sadiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772969925,20,1,1,3,35,ba5e91hjacvma2sjvixn00pjo,1,36,41.8,5497733937,212,18.2,5497736341,189,,5497733931,56,Back,5497733935,141,54.8,5497733933,140,20.8,5497733939,213,2.64,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772969943,21,1,1,3,36,ba5e91hjacvma2sjvixn00pjo,1,20.8,54.8,5497734033,213,3.71,5497734029,141,39.1,5497734025,56,Back,5497734031,212,19.8,5497734027,140,4.9,,,,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772969947,22,1,1,3,38,ba5e91hjacvma2sjvixn00pjo,0,5.2,35.8,5497734059,212,45.3,5497734063,1,,5497734053,56,Back,5497734055,140,48.2,5497734051,155,,5497734061,213,0.08,5497734057,141,41,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772969953,41,1,1,3,40,agh9ifb2mw3ivjusgedj7c3fe,1,52.3,53,5497734109,212,13.6,5497734111,213,1.4,5497734107,141,72.7,5497734103,56,Center,5497734105,140,54.5,5497734101,3,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772969961,42,1,1,3,41,agh9ifb2mw3ivjusgedj7c3fe,1,54.5,72.7,5497734177,213,2.42,5497734173,141,93.3,5497734169,56,Back,5497734175,212,21.3,5497734171,140,39.2,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772969963,43,49,1,3,43,agh9ifb2mw3ivjusgedj7c3fe,1,39.3,93.2,,,,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772969981,44,1,1,3,45,agh9ifb2mw3ivjusgedj7c3fe,1,36.8,90.5,5497734301,213,4.09,5497734297,141,77,5497734295,140,30.5,5497734293,56,Back,5497734299,212,11.3,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970003,45,1,1,3,48,agh9ifb2mw3ivjusgedj7c3fe,1,29.4,69.7,5497734441,140,29.6,5497734445,212,16.5,5497734439,56,Back,5497734443,141,45.4,5497734447,213,4.73,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970025,46,1,1,3,53,agh9ifb2mw3ivjusgedj7c3fe,1,34,41,5497734567,56,Back,5497734571,141,66.6,5497734575,213,1.46,5497734569,140,35.8,5497734573,212,17.5,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970051,47,1,1,3,57,agh9ifb2mw3ivjusgedj7c3fe,1,38.6,71.1,5497734679,140,55.7,5497734683,212,21.1,5497734677,56,Left,5497734685,213,0.56,5497734681,141,87.5,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970061,48,1,1,4,0,agh9ifb2mw3ivjusgedj7c3fe,1,55.7,85.7,5497734745,213,4.19,5497734741,141,49.7,5497734743,212,28.2,5497734739,140,42.4,5497734737,56,Back,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970073,49,1,1,4,3,agh9ifb2mw3ivjusgedj7c3fe,1,43.2,48.1,5497734803,141,12.6,5497734801,140,59.4,5497734805,212,29.5,5497734807,213,5.33,5497734799,56,Right,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970085,50,1,1,4,5,agh9ifb2mw3ivjusgedj7c3fe,1,55,13.1,5497734863,213,1,5497734861,212,25.7,5497734855,56,Center,5497734857,140,68.2,5497734859,141,45,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970099,51,1,1,4,8,agh9ifb2mw3ivjusgedj7c3fe,1,58.6,25.8,5497734947,212,25,5497734945,141,55.5,5497734941,56,Back,5497734949,213,2.2,5497734943,140,44.5,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970115,52,1,1,4,10,agh9ifb2mw3ivjusgedj7c3fe,1,45.5,60.9,5497735009,141,96.3,5497735013,213,1.11,5497735011,212,26.8,5497735007,140,56.8,5497735005,56,Left,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970121,53,1,1,4,13,agh9ifb2mw3ivjusgedj7c3fe,1,56.9,94.1,5497735049,141,81.8,5497735045,56,Back,5497735051,212,14.2,5497735047,140,46,5497735053,213,3.77,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970137,54,1,1,4,16,agh9ifb2mw3ivjusgedj7c3fe,1,46,81.4,5497735147,141,46.3,5497735145,140,43,5497735143,56,Back,5497735151,213,4.58,5497735149,212,24.1,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970149,55,1,1,4,19,agh9ifb2mw3ivjusgedj7c3fe,1,45.9,35.4,5497735251,213,5.32,5497735249,212,18.8,5497735247,141,12.6,5497735243,56,Right,5497735245,140,56.1,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970175,56,1,1,4,21,agh9ifb2mw3ivjusgedj7c3fe,1,51,17.6,5497735377,140,67.7,5497735383,213,0.94,5497735381,212,29.7,5497735375,56,Center,5497735379,141,52.8,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970191,57,1,1,4,24,agh9ifb2mw3ivjusgedj7c3fe,1,67.7,52.8,5497735457,56,Center,5497735465,213,2.14,5497735461,141,68.4,5497735463,212,12.6,5497735459,140,61.3,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970209,58,1,1,4,27,agh9ifb2mw3ivjusgedj7c3fe,1,61.3,68.4,5497735567,140,68.4,5497735569,141,92.3,5497735573,213,1.14,5497735565,56,Left,5497735571,212,17.9,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970223,59,1,1,4,29,agh9ifb2mw3ivjusgedj7c3fe,1,68.5,91.4,5497735641,213,3.92,5497735639,212,11.1,5497735635,140,61,5497735633,56,Left,5497735637,141,79.9,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970243,60,1,1,4,31,agh9ifb2mw3ivjusgedj7c3fe,1,63,74.5,5497735759,1,,5497735757,213,4.98,5497735749,56,Center,5497735753,141,25.6,5497735755,212,34.5,5497735751,140,71.7,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970297,61,1,1,4,35,agh9ifb2mw3ivjusgedj7c3fe,1,70.4,23.1,5497736025,213,5.5,5497736021,141,8.9,5497736023,212,13.7,5497736017,56,Right,5497736019,140,79.7,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970275,23,83,1,4,40,ba5e91hjacvma2sjvixn00pjo,0,24.7,92.1,5497736057,399,abr79wsl0folgkyvl821ggs2c,,,,,,,,,,,,,,,,,,,,,,eg2jk0f0l2l1gurwwn2au6nyt,Sergi Canós,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772970303,62,1,1,4,42,agh9ifb2mw3ivjusgedj7c3fe,1,68.9,27.4,5497736051,213,1.71,5497736049,212,11.5,5497736047,141,44.2,5497736043,56,Center,5497736045,140,67.4,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970323,63,1,1,4,43,agh9ifb2mw3ivjusgedj7c3fe,1,67.5,44,5497736151,140,77.6,5497736155,212,11.9,5497736153,141,51.9,5497736149,56,Center,5497736157,213,0.47,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970339,24,45,1,4,46,ba5e91hjacvma2sjvixn00pjo,0,27.7,49,5497736211,285,,5497736209,56,Back,5497736265,233,64,,,,,,,,,,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772970325,64,3,1,4,46,agh9ifb2mw3ivjusgedj7c3fe,1,72.3,51,5497736169,286,,5497736165,56,Center,5497736247,233,24,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970341,65,1,1,4,46,agh9ifb2mw3ivjusgedj7c3fe,1,74.8,49.1,5497736227,212,8.8,5497736225,141,48.2,5497736221,56,Center,5497736223,140,66.4,5497736229,213,3.21,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970369,66,1,1,4,47,agh9ifb2mw3ivjusgedj7c3fe,1,66.4,48.2,5497736415,212,17.6,5497736411,140,67.9,5497736413,141,22.4,5497736409,56,Center,5497736417,213,4.8,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970377,67,1,1,4,54,agh9ifb2mw3ivjusgedj7c3fe,1,65,31.8,5497736479,140,54.7,5497736485,213,1.96,5497736481,141,70.3,5497736483,212,28.3,5497736477,56,Center,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970385,68,1,1,4,56,agh9ifb2mw3ivjusgedj7c3fe,1,54.7,70.3,5497736539,212,16.6,5497736541,213,1.42,5497736533,56,Left,5497736535,140,57.1,5497736537,141,94.5,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970399,69,1,1,4,59,agh9ifb2mw3ivjusgedj7c3fe,1,57.1,94.5,5497736619,212,8.8,5497736613,56,Left,5497736621,213,5.49,5497736615,140,63,5497736617,141,85.3,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970405,70,1,1,5,1,agh9ifb2mw3ivjusgedj7c3fe,0,60.6,87.1,5497736635,213,0.22,5497736631,141,88.4,5497736633,212,4,5497736629,140,64.3,5497736663,236,,5497736665,233,25,5497736669,286,,5497736627,56,Left,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970409,25,74,1,5,1,ba5e91hjacvma2sjvixn00pjo,1,35.6,20.2,5497736641,56,Back,5497736643,285,,5497736675,233,70,,,,,,,,,,,,,,,,6o76owze8y78ue9sb49g8kyz8,Cristhian Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772970415,26,5,1,5,3,ba5e91hjacvma2sjvixn00pjo,0,36.6,-1.2,5497736945,233,71,5497736673,347,,5497736671,56,Back,,,,,,,,,,,,,,,,6o76owze8y78ue9sb49g8kyz8,Cristhian Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772970455,71,5,1,5,3,agh9ifb2mw3ivjusgedj7c3fe,1,63.4,101.2,5497736937,233,26,5497736923,56,Left,5497736925,347,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970461,72,1,1,5,14,agh9ifb2mw3ivjusgedj7c3fe,1,66.5,100,5497736965,140,55.6,5497736961,107,,5497736963,56,Left,5497736967,141,93.2,5497736971,213,3.58,5497736969,212,12.6,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970487,73,1,1,5,15,agh9ifb2mw3ivjusgedj7c3fe,1,55.6,93.2,5497737119,140,44.1,5497737121,141,46.9,5497737125,213,4.35,5497737123,212,33.7,5497737117,56,Back,5497737127,1,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970503,74,1,1,5,20,agh9ifb2mw3ivjusgedj7c3fe,1,53.5,45.7,5497737217,56,Right,5497737223,212,25.3,5497737221,141,12.2,5497737225,213,5.16,5497737219,140,63.9,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970539,75,1,1,5,22,agh9ifb2mw3ivjusgedj7c3fe,1,63.4,11.9,5497737359,140,50.7,5497737363,212,16.9,5497737365,213,2.48,5497737361,141,27.1,5497737357,56,Center,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970557,76,1,1,5,25,agh9ifb2mw3ivjusgedj7c3fe,1,50.2,27.3,5497737477,213,1.75,5497737471,140,46.8,5497737475,212,19.5,5497737469,56,Back,5497737473,141,55.5,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970571,77,1,1,5,30,agh9ifb2mw3ivjusgedj7c3fe,1,52.1,59.7,5497737543,213,4.57,5497737539,141,41.3,5497737541,212,12.6,5497737537,140,50.4,5497737535,56,Center,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970597,78,1,1,5,32,agh9ifb2mw3ivjusgedj7c3fe,1,52.8,38,5497737679,213,5.33,5497737673,140,66.8,5497737675,141,7.4,5497737671,56,Right,5497737677,212,25.5,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970607,79,1,1,5,36,agh9ifb2mw3ivjusgedj7c3fe,1,67.8,7.3,5497737719,56,Center,5497737727,213,1.78,5497737725,212,11.4,5497737721,140,65.6,5497737723,141,23.7,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970615,80,1,1,5,39,agh9ifb2mw3ivjusgedj7c3fe,1,65.6,23.7,5497737769,140,46.8,5497737773,212,26.5,5497737771,141,49.7,5497737775,213,2.41,5497737767,56,Back,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970625,81,1,1,5,41,agh9ifb2mw3ivjusgedj7c3fe,1,46.8,49.7,5497737819,141,28.2,5497737817,140,48.4,5497737821,212,14.7,5497737815,56,Back,5497737823,213,4.83,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970669,82,1,1,5,42,agh9ifb2mw3ivjusgedj7c3fe,1,48.4,28.2,5497738007,141,23.7,5497738005,140,56.3,5497738003,56,Center,5497738011,213,5.93,5497738009,212,8.8,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970677,83,1,1,5,49,agh9ifb2mw3ivjusgedj7c3fe,1,67.7,13.1,5497738067,141,8.6,5497738069,212,9.6,5497738063,56,Right,5497738065,140,59,5497738071,213,3.46,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970697,84,1,1,5,51,agh9ifb2mw3ivjusgedj7c3fe,1,59,8.6,5497738203,213,2.7,5497738195,56,Back,5497738199,141,23.4,5497738201,212,23.4,5497738197,140,38.9,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970713,85,1,1,5,54,agh9ifb2mw3ivjusgedj7c3fe,1,39.4,25.5,5497738295,140,37.2,5497738299,212,20.7,5497738293,56,Back,5497738297,141,55.7,5497738301,213,1.68,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970717,86,1,1,5,58,agh9ifb2mw3ivjusgedj7c3fe,1,43.3,55.5,5497738315,212,17.2,5497738311,140,44.6,5497738313,141,30.3,5497738309,56,Back,5497738317,213,4.79,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970727,87,1,1,6,0,agh9ifb2mw3ivjusgedj7c3fe,1,47.5,28.2,5497738373,56,Right,5497738379,212,30.6,5497738375,140,72.6,5497738381,213,5.75,5497738377,141,5.3,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970731,88,61,1,6,3,agh9ifb2mw3ivjusgedj7c3fe,0,72.5,5.3,5497738389,56,Right,,,,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970749,27,5,1,6,3,ba5e91hjacvma2sjvixn00pjo,1,22.6,101.6,5497738467,347,,5497738465,56,Back,5497738473,233,89,,,,,,,,,,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772970733,89,5,1,6,3,agh9ifb2mw3ivjusgedj7c3fe,0,77.4,-1.6,5497738501,233,27,5497738391,56,Right,5497738393,347,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970819,28,1,1,6,23,ba5e91hjacvma2sjvixn00pjo,1,26.4,100,5497738933,56,Back,5497738935,140,31,5497738931,107,,5497738937,141,73.4,5497738939,212,19.6,5497738941,213,4.96,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772970835,29,1,1,6,25,ba5e91hjacvma2sjvixn00pjo,1,31,73.2,5497739023,56,Center,5497739021,157,,5497739025,140,64.6,5497739027,141,68.3,5497739033,1,,5497739029,212,35.4,5497739031,213,6.19,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772970837,30,44,1,6,28,ba5e91hjacvma2sjvixn00pjo,1,66,66.4,5497739039,286,,5497739055,233,90,5497739037,56,Center,,,,,,,,,,,,,,,,66fshzi5f86wt1lwa4kdhiooa,Fran Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772970829,90,44,1,6,28,agh9ifb2mw3ivjusgedj7c3fe,0,34,33.6,5497739001,285,,5497738999,56,Back,5497739069,233,30,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970841,31,61,1,6,29,ba5e91hjacvma2sjvixn00pjo,0,64.8,68.3,5497739053,56,Center,,,,,,,,,,,,,,,,,,,,,,66fshzi5f86wt1lwa4kdhiooa,Fran Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772970849,91,49,1,6,30,agh9ifb2mw3ivjusgedj7c3fe,1,26.7,38.2,,,,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970865,92,1,1,6,31,agh9ifb2mw3ivjusgedj7c3fe,0,26.7,38.2,5497739157,140,22.3,5497739159,141,44.2,5497739163,213,2.42,5497739155,56,Back,5497739161,212,6.2,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772970881,32,27,1,6,34,ba5e91hjacvma2sjvixn00pjo,1,0,0,5497739331,233,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772970899,93,27,1,6,34,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,5497739341,233,32,5497739319,53,bkwxem45cf48k14euwqe7rs44,5497739317,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772971051,33,28,1,7,4,ba5e91hjacvma2sjvixn00pjo,1,0,0,5497740195,55,32,5497740305,233,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772971071,94,28,1,7,4,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,5497740281,55,93,5497740317,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772971065,34,68,1,7,5,ba5e91hjacvma2sjvixn00pjo,0,86.6,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772971083,95,68,1,7,8,agh9ifb2mw3ivjusgedj7c3fe,1,11.1,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772971125,96,1,1,7,12,agh9ifb2mw3ivjusgedj7c3fe,1,9.2,42.8,5497740557,213,4.9,5497740549,56,Back,5497740553,141,9.8,5497740555,212,22.8,5497740551,140,13.3,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczesny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772971149,97,1,1,7,15,agh9ifb2mw3ivjusgedj7c3fe,1,13.2,8.6,5497740659,212,12.8,5497740655,140,22.9,5497740661,213,0.65,5497740653,56,Back,5497740657,141,20,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772971169,98,1,1,7,17,agh9ifb2mw3ivjusgedj7c3fe,1,23.5,20.7,5497740767,140,5.5,5497740769,141,48.4,5497740773,213,2.36,5497740765,56,Back,5497740771,212,26.7,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
