id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,teamName
2806600705,19,5,1,2,32,3kq9cckrnlogidldtdie2fkbl,1,-1.2,59.2,2025-04-26T20:03:22.556Z,2025-04-26T20:03:27Z,5682122563,56,Back,5682122565,346,,5682122587,233,42,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806600699,42,5,1,2,32,agh9ifb2mw3ivjusgedj7c3fe,0,101.2,40.8,2025-04-26T20:03:22.556Z,2025-04-26T20:04:26Z,5682122531,56,Center,5682122533,346,,5682122603,233,19,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806601107,20,1,1,3,1,3kq9cckrnlogidldtdie2fkbl,1,5,50.2,2025-04-26T20:03:52.015Z,2025-04-26T20:03:54Z,5682124775,56,Back,5682124773,124,,5682124781,212,5.4,5682124777,140,10.1,5682124787,237,,5682124783,213,0.16,5682124779,141,51.5,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806601139,21,1,1,3,4,3kq9cckrnlogidldtdie2fkbl,0,14,51.7,2025-04-26T20:03:54.333Z,2025-04-26T20:03:56Z,5682124969,140,63.1,5682124971,141,25.3,5682124977,1,,5682124967,56,Center,5682124973,212,54.6,5682124965,157,,5682124975,213,5.95,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806601149,43,1,1,3,6,agh9ifb2mw3ivjusgedj7c3fe,0,44.7,80.5,2025-04-26T20:03:56.668Z,2025-04-26T20:03:57Z,5682125017,3,,5682125027,213,0.5,5682125021,140,49.8,5682125019,56,Back,5682125025,212,6.1,5682125023,141,84.8,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806601167,22,61,1,3,7,3kq9cckrnlogidldtdie2fkbl,1,52.9,28.3,2025-04-26T20:03:58.008Z,2025-04-26T20:03:58Z,5682125125,56,Center,,,,,,,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806601183,23,3,1,3,8,3kq9cckrnlogidldtdie2fkbl,0,59,28,2025-04-26T20:03:58.571Z,2025-04-26T21:00:35Z,5682125433,233,44,5682125191,56,Center,5682125193,286,,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806601213,44,7,1,3,8,agh9ifb2mw3ivjusgedj7c3fe,1,41,72,2025-04-26T20:03:58.572Z,2025-04-26T21:00:35Z,5682125373,56,Back,5682125375,285,,5682125413,233,23,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806601215,45,49,1,3,10,agh9ifb2mw3ivjusgedj7c3fe,1,36.9,58.8,2025-04-26T20:04:00.492Z,2025-04-26T20:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806601235,46,1,1,3,10,agh9ifb2mw3ivjusgedj7c3fe,1,36.9,58.8,2025-04-26T20:04:00.669Z,2025-04-26T20:04:02Z,5682125519,212,8.9,5682125521,213,2.71,5682125517,141,64.3,5682125513,56,Back,5682125515,140,29.2,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806601245,47,1,1,3,12,agh9ifb2mw3ivjusgedj7c3fe,1,34.7,57.6,2025-04-26T20:04:02.524Z,2025-04-26T20:04:03Z,5682125585,213,5.13,5682125577,140,37.8,5682125583,212,8.1,5682125573,56,Back,5682125581,141,46.7,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806601285,48,1,1,3,13,agh9ifb2mw3ivjusgedj7c3fe,1,37.8,46.7,2025-04-26T20:04:03.292Z,2025-04-26T20:04:05Z,5682125789,140,10.7,5682125795,213,3,5682125793,212,28.7,5682125787,56,Back,5682125791,141,52.7,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806601443,49,1,1,3,15,agh9ifb2mw3ivjusgedj7c3fe,1,10.7,52.7,2025-04-26T20:04:05.500Z,2025-04-26T20:04:14Z,5682126683,140,23.8,5682126685,141,84.1,5682126687,212,25.4,5682126689,213,1,5682126681,56,Back,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806601533,50,1,1,3,23,agh9ifb2mw3ivjusgedj7c3fe,1,34.7,91.2,2025-04-26T20:04:13.916Z,2025-04-26T20:04:20Z,5682127173,213,4.85,5682127165,56,Back,5682127171,212,10,5682127169,141,76.7,5682127167,140,36,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806601639,51,1,1,3,29,agh9ifb2mw3ivjusgedj7c3fe,1,37,81.7,2025-04-26T20:04:20.108Z,2025-04-26T20:04:27Z,5682127717,56,Back,5682127719,140,35.1,5682127721,141,44.9,5682127725,213,4.63,5682127723,212,25.1,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806601655,52,1,1,3,37,agh9ifb2mw3ivjusgedj7c3fe,1,35.2,35.8,2025-04-26T20:04:27.549Z,2025-04-26T20:04:29Z,5682127815,141,60.5,5682127813,140,20.2,5682127817,212,23,5682127819,213,2.32,5682127811,56,Back,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806601695,53,1,1,3,38,agh9ifb2mw3ivjusgedj7c3fe,1,20.2,60.5,2025-04-26T20:04:29.116Z,2025-04-26T20:04:32Z,5682128055,213,0.83,5682128053,212,11.1,5682128049,140,27.3,5682128047,56,Back,5682128051,141,72.6,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806601715,54,1,1,3,42,agh9ifb2mw3ivjusgedj7c3fe,1,37.1,77.3,2025-04-26T20:04:32.588Z,2025-04-26T20:04:34Z,5682128169,212,17.1,5682128171,213,6.11,5682128167,141,72.9,5682128163,56,Center,5682128165,140,53.1,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806601727,55,1,1,3,44,agh9ifb2mw3ivjusgedj7c3fe,1,53.1,72.7,2025-04-26T20:04:34.316Z,2025-04-26T20:04:35Z,5682128231,56,Center,5682128239,213,5.74,5682128237,212,9.9,5682128235,141,65.2,5682128233,140,61.2,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806601773,56,1,1,3,45,agh9ifb2mw3ivjusgedj7c3fe,1,61.2,65.2,2025-04-26T20:04:35.293Z,2025-04-26T20:04:38Z,5682128497,213,0.59,5682128491,141,83.9,5682128489,140,79.2,5682128495,212,22.8,5682128487,56,Left,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806601783,57,1,1,3,47,agh9ifb2mw3ivjusgedj7c3fe,0,75.2,82.6,2025-04-26T20:04:38.221Z,2025-04-26T20:04:38Z,5682128555,212,9.4,5682128553,141,69.1,5682128557,213,4.9,5682128551,140,76.9,5682128549,56,Center,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806601803,24,61,1,3,49,3kq9cckrnlogidldtdie2fkbl,1,25.5,36.2,2025-04-26T20:04:39.342Z,2025-04-26T20:04:39Z,5682128659,56,Back,,,,,,,,,,,,,,,,,,,,,,atj6u4qul0o2ca57etbmes07o,Raúl Asencio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806601823,25,5,1,3,49,3kq9cckrnlogidldtdie2fkbl,0,16,-1.8,2025-04-26T20:04:39.757Z,2025-04-26T20:16:40Z,5682128757,347,,5682128755,56,Back,5682130467,233,58,,,,,,,,,,,,,,,,atj6u4qul0o2ca57etbmes07o,Raúl Asencio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806602139,58,5,1,3,49,agh9ifb2mw3ivjusgedj7c3fe,1,84,101.8,2025-04-26T20:04:39.757Z,2025-04-26T20:16:40Z,5682130447,347,,5682130463,233,25,5682130443,56,Left,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806602175,59,1,1,4,11,agh9ifb2mw3ivjusgedj7c3fe,1,80.2,100,2025-04-26T20:05:01.501Z,2025-04-26T20:05:04Z,5682130667,56,Left,5682130665,107,,5682130677,212,15.7,5682130669,140,66.4,5682130673,141,92.4,5682130681,213,3.54,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806602221,60,1,1,4,14,agh9ifb2mw3ivjusgedj7c3fe,1,68.5,93.8,2025-04-26T20:05:04.509Z,2025-04-26T20:05:07Z,5682130975,213,4.2,5682130973,212,25.3,5682130967,56,Center,5682130971,141,61.4,5682130969,140,56.6,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806602281,61,1,1,4,17,agh9ifb2mw3ivjusgedj7c3fe,1,57.1,53.3,2025-04-26T20:05:07.837Z,2025-04-26T20:05:10Z,5682131347,141,22.5,5682131337,56,Center,5682131341,140,56.2,5682131351,213,4.67,5682131349,212,21,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806602361,62,1,1,4,20,agh9ifb2mw3ivjusgedj7c3fe,1,56.2,23.3,2025-04-26T20:05:10.605Z,2025-04-26T20:05:16Z,5682131835,141,29.7,5682131833,140,57.1,5682131837,212,4.5,5682131831,56,Center,5682131839,213,1.36,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806602399,63,1,1,4,25,agh9ifb2mw3ivjusgedj7c3fe,1,65.1,42.5,2025-04-26T20:05:16.126Z,2025-04-26T20:05:18Z,5682131957,140,61.2,5682131959,141,62.6,5682131961,212,14.3,5682131955,56,Center,5682131963,213,1.86,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806602433,64,1,1,4,27,agh9ifb2mw3ivjusgedj7c3fe,1,61.2,62.6,2025-04-26T20:05:18.206Z,2025-04-26T20:05:20Z,5682132151,56,Left,5682132159,213,1.66,5682132153,140,60.2,5682132155,141,80.2,5682132157,212,12,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806602469,65,1,1,4,30,agh9ifb2mw3ivjusgedj7c3fe,1,61.7,81.4,2025-04-26T20:05:20.558Z,2025-04-26T20:05:24Z,5682132419,140,83.3,5682132421,141,95.6,5682132417,56,Left,5682132423,212,24.6,5682132425,213,0.4,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806602495,66,1,1,4,34,agh9ifb2mw3ivjusgedj7c3fe,1,77.6,91.5,2025-04-26T20:05:24.286Z,2025-04-26T20:05:26Z,5682132591,141,77.6,5682132595,213,4.02,5682132589,140,70.1,5682132587,56,Center,5682132593,212,12.3,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806602537,67,1,1,4,36,agh9ifb2mw3ivjusgedj7c3fe,1,70.9,77.6,2025-04-26T20:05:26.638Z,2025-04-26T20:05:29Z,5682132837,212,16.5,5682132833,140,55.7,5682132835,141,83.8,5682132831,56,Left,5682132839,213,2.88,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806602557,68,1,1,4,39,agh9ifb2mw3ivjusgedj7c3fe,1,58.6,81.7,2025-04-26T20:05:29.662Z,2025-04-26T20:05:31Z,5682132935,212,9.6,5682132933,141,90.3,5682132937,213,0.65,5682132931,140,65.9,5682132929,56,Left,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806602597,69,1,1,4,41,agh9ifb2mw3ivjusgedj7c3fe,1,65.9,90.3,2025-04-26T20:05:31.470Z,2025-04-26T20:05:34Z,5682133167,56,Left,5682133169,140,73.7,5682133171,141,96.2,5682133175,213,0.46,5682133173,212,9.1,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806602637,70,1,1,4,43,agh9ifb2mw3ivjusgedj7c3fe,1,67.9,95.9,2025-04-26T20:05:34.094Z,2025-04-26T20:05:36Z,5682133395,141,83.6,5682133393,140,63.7,5682133397,212,9.5,5682133391,56,Left,5682133399,213,4.23,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806602645,71,1,1,4,46,agh9ifb2mw3ivjusgedj7c3fe,0,64,84,2025-04-26T20:05:36.606Z,2025-04-26T20:10:34Z,5682133455,213,1.26,5682133453,212,12.6,5682133447,56,Left,5682133449,140,67.7,5682133451,141,100,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806602725,26,5,1,4,47,3kq9cckrnlogidldtdie2fkbl,1,30.9,-1.8,2025-04-26T20:05:37.886Z,2025-04-26T20:16:40Z,5682134319,233,72,5682133875,347,,5682133873,56,Back,,,,,,,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806602797,72,5,1,4,47,agh9ifb2mw3ivjusgedj7c3fe,0,69.1,101.8,2025-04-26T20:05:37.886Z,2025-04-26T20:16:41Z,5682134353,233,26,5682134289,347,,5682134287,56,Left,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806602897,27,1,1,5,3,3kq9cckrnlogidldtdie2fkbl,1,33.2,0,2025-04-26T20:05:54.080Z,2025-04-26T20:05:55Z,5682134887,213,1.84,5682134885,212,10.7,5682134875,56,Back,5682134873,107,,5682134881,141,13.7,5682134877,140,30.5,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806602955,28,1,1,5,5,3kq9cckrnlogidldtdie2fkbl,0,30.5,13.7,2025-04-26T20:05:55.712Z,2025-04-26T20:06:01Z,5682135275,141,56.4,5682135281,1,,5682135273,140,62.7,5682135277,212,44.6,5682135279,213,0.71,5682135271,56,Center,5682135269,157,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806602961,73,44,1,5,10,agh9ifb2mw3ivjusgedj7c3fe,1,35.8,41.5,2025-04-26T20:06:01.136Z,2025-04-26T21:00:46Z,5682135309,285,,5682135307,56,Back,5682138269,233,29,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806602979,29,44,1,5,10,3kq9cckrnlogidldtdie2fkbl,0,64.2,58.5,2025-04-26T20:06:01.137Z,2025-04-26T21:00:47Z,5682135411,56,Center,5682135413,286,,5682138281,233,73,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806602969,74,1,1,5,11,agh9ifb2mw3ivjusgedj7c3fe,0,32.6,39.2,2025-04-26T20:06:01.311Z,2025-04-26T20:06:01Z,5682135343,141,34,5682135347,212,7.1,5682135339,140,38.5,5682135331,3,,5682135335,56,Back,5682135349,213,5.76,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806602995,75,43,1,5,13,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-04-26T20:06:03.332Z,2025-04-26T20:08:04Z,5682135483,56,Back,5682145229,144,61,,,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806603009,30,1,1,5,13,3kq9cckrnlogidldtdie2fkbl,1,59,61.1,2025-04-26T20:06:03.536Z,2025-04-26T20:06:35Z,5682135527,212,5.7,5682135523,140,61.2,5682135525,141,53.5,5682135529,213,5.13,5682135521,56,Center,,,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806603435,34,1,1,5,14,3kq9cckrnlogidldtdie2fkbl,1,57.9,52,2025-04-26T20:06:04.962Z,2025-04-26T20:06:34Z,5682137649,141,51.9,5682137653,212,13,5682137655,213,3.15,5682137647,140,45.5,5682137643,56,Back,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806603037,31,1,1,5,14,3kq9cckrnlogidldtdie2fkbl,1,47.8,53.7,2025-04-26T20:06:05.153Z,2025-04-26T20:06:06Z,5682135687,213,2.77,5682135681,140,31.7,5682135685,212,18.1,5682135679,56,Back,5682135683,141,63.3,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806603067,32,1,1,5,16,3kq9cckrnlogidldtdie2fkbl,1,32.4,64.3,2025-04-26T20:06:06.480Z,2025-04-26T20:06:09Z,5682135849,212,21.5,5682135851,213,1.05,5682135847,141,91.7,5682135843,56,Back,5682135845,140,42.6,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806603129,33,2,1,5,18,3kq9cckrnlogidldtdie2fkbl,1,42.6,91.7,2025-04-26T20:06:08.944Z,2025-04-26T20:06:13Z,5682136157,141,92.6,5682136155,140,67.4,5682136187,7,b4witgokm49tidm1a83qcvbop,5682136189,56,Left,,,,,,,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806603145,76,55,1,5,18,agh9ifb2mw3ivjusgedj7c3fe,1,46,26.8,2025-04-26T20:06:08.945Z,2025-04-26T20:16:53Z,,,,,,,,,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806603391,77,1,1,5,38,agh9ifb2mw3ivjusgedj7c3fe,1,38.2,16.2,2025-04-26T20:06:29.216Z,2025-04-26T20:06:31Z,5682137469,5,,5682137491,189,,5682137477,141,54.8,5682137473,56,Back,5682137481,213,1.71,5682137475,140,34.7,5682137471,241,,5682137479,212,26.5,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806603439,78,1,1,5,42,agh9ifb2mw3ivjusgedj7c3fe,1,43.8,81.4,2025-04-26T20:06:32.848Z,2025-04-26T20:06:34Z,5682137669,140,47.1,5682137671,141,95,5682137667,56,Back,5682137673,212,9.9,5682137675,213,1.21,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806603495,79,1,1,5,43,agh9ifb2mw3ivjusgedj7c3fe,1,47.1,95,2025-04-26T20:06:34.223Z,2025-04-26T20:06:38Z,5682137963,213,4.22,5682137955,56,Back,5682137959,141,79,5682137961,212,12.4,5682137957,140,41.5,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806603547,80,1,1,5,47,agh9ifb2mw3ivjusgedj7c3fe,1,40.7,71.8,2025-04-26T20:06:37.984Z,2025-04-26T20:06:43Z,5682138315,140,41.5,5682138323,1,,5682138313,56,Back,5682138317,141,19.8,5682138319,212,35.4,5682138321,213,4.74,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806603587,81,1,1,5,52,agh9ifb2mw3ivjusgedj7c3fe,1,47.5,30.4,2025-04-26T20:06:42.976Z,2025-04-26T20:06:45Z,5682138545,140,47.1,5682138549,212,6.6,5682138541,56,Back,5682138551,213,1.63,5682138547,141,40.1,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806603633,82,1,1,5,55,agh9ifb2mw3ivjusgedj7c3fe,1,47.4,28.5,2025-04-26T20:06:45.824Z,2025-04-26T20:06:49Z,5682138775,212,17.3,5682138773,141,8.6,5682138777,213,5.38,5682138769,56,Right,5682138771,140,57.6,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806603681,83,1,1,5,58,agh9ifb2mw3ivjusgedj7c3fe,1,57.6,8.6,2025-04-26T20:06:49.136Z,2025-04-26T20:06:51Z,5682138965,140,44,5682138975,213,2.81,5682138963,56,Back,5682138967,141,15.8,5682138971,212,15.1,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806603755,84,1,1,6,1,agh9ifb2mw3ivjusgedj7c3fe,1,45.9,17.6,2025-04-26T20:06:51.440Z,2025-04-26T20:06:56Z,5682139427,141,30.3,5682139431,213,0.87,5682139429,212,11.3,5682139425,140,52.9,5682139423,56,Center,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806603765,85,1,1,6,5,agh9ifb2mw3ivjusgedj7c3fe,0,61.4,60,2025-04-26T20:06:56.112Z,2025-04-26T20:06:56Z,5682139483,141,73.2,5682139479,56,Center,5682139485,212,10,5682139481,140,65.5,5682139487,213,1.12,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806603789,35,8,1,6,7,3kq9cckrnlogidldtdie2fkbl,1,34.6,26.3,2025-04-26T20:06:57.665Z,2025-04-26T20:06:57Z,5682139605,56,Back,,,,,,,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806603803,36,5,1,6,7,3kq9cckrnlogidldtdie2fkbl,0,38.6,-1.4,2025-04-26T20:06:57.888Z,2025-04-26T20:16:41Z,5682140069,233,86,5682139667,56,Back,5682139669,347,,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806603861,86,5,1,6,7,agh9ifb2mw3ivjusgedj7c3fe,1,61.4,101.4,2025-04-26T20:06:57.888Z,2025-04-26T20:16:41Z,5682139991,56,Left,5682140047,233,36,5682139993,347,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806603967,87,1,1,6,18,agh9ifb2mw3ivjusgedj7c3fe,1,57.7,100,2025-04-26T20:07:08.658Z,2025-04-26T20:07:09Z,5682140609,141,86.6,5682140611,212,17.2,5682140613,213,3.76,5682140603,107,,5682140605,56,Back,5682140607,140,44.4,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806604003,88,1,1,6,19,agh9ifb2mw3ivjusgedj7c3fe,1,47.1,85.7,2025-04-26T20:07:09.616Z,2025-04-26T20:07:13Z,5682140817,140,57.6,5682140819,141,93,5682140821,212,12.1,5682140815,56,Left,5682140823,213,0.42,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806604047,89,1,1,6,22,agh9ifb2mw3ivjusgedj7c3fe,1,69.1,91.5,2025-04-26T20:07:13.056Z,2025-04-26T20:07:15Z,5682141001,140,75.8,5682141007,213,5.17,5682140999,56,Center,5682141003,141,70.5,5682141005,212,15.9,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
