id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,teamName
2765758377,19,12,1,1,38,ah8dala7suqqkj04n2l8xz4zd,1,9.3,59.7,2025-01-15T20:04:46.865Z,2025-01-15T21:05:36Z,5458919049,213,1.38,5458919045,141,84.8,5458919043,140,12.5,5458724305,56,Back,5458919047,212,17.4,,,,,,,,,,evpjdko94awbqbbl5wl9hto7p,Marc Bartra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765758409,20,49,1,1,40,ah8dala7suqqkj04n2l8xz4zd,1,8.2,89,2025-01-15T20:04:48.657Z,2025-01-15T20:05:01Z,,,,,,,,,,,,,,,,,,,,,,,,,2r4450bqkmpcf1ogmcfhvczmy,Natan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765758425,21,1,1,1,40,ah8dala7suqqkj04n2l8xz4zd,1,8.2,89,2025-01-15T20:04:48.888Z,2025-01-15T20:05:00Z,5458724543,213,0.63,5458724537,140,14.4,5458724541,212,8.1,5458724539,141,96,5458724535,56,Back,,,,,,,,,,2r4450bqkmpcf1ogmcfhvczmy,Natan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765758433,22,1,1,1,41,ah8dala7suqqkj04n2l8xz4zd,1,14.6,96,2025-01-15T20:04:49.729Z,2025-01-15T21:06:54Z,5458724571,212,7.8,5458724573,213,3.39,5458724567,140,7.4,5458724569,141,93.2,5458724565,56,Back,,,,,,,,,,c4je25rkbg2n45xs5iurevhlh,Juanmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765758463,23,1,1,1,42,ah8dala7suqqkj04n2l8xz4zd,0,7.2,93,2025-01-15T20:04:50.617Z,2025-01-15T21:06:52Z,5458724725,212,33.9,5458724717,157,,5458724729,1,,5458724723,141,96,5458724721,140,39.4,5458724719,56,Back,5458724727,213,0.06,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765758499,36,1,1,1,44,agh9ifb2mw3ivjusgedj7c3fe,0,60.8,7.4,2025-01-15T20:04:53.029Z,2025-01-15T21:06:57Z,5458724861,56,Right,5458724877,213,0.98,5458724873,212,1.3,5458724869,141,9,5458724857,3,,5458724865,140,61.5,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765797997,363,61,1,1,45,ah8dala7suqqkj04n2l8xz4zd,1,39.2,94.4,2025-01-15T20:04:53.207Z,2025-01-15T21:06:55Z,5458920365,56,Back,,,,,,,,,,,,,,,,,,,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765758503,37,49,1,1,47,agh9ifb2mw3ivjusgedj7c3fe,1,72.3,21.3,2025-01-15T20:04:55.454Z,2025-01-15T20:04:55Z,,,,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765758517,38,1,1,1,47,agh9ifb2mw3ivjusgedj7c3fe,1,72.3,21.3,2025-01-15T20:04:55.503Z,2025-01-15T20:04:56Z,5458724969,141,33.4,5458724965,56,Center,5458724967,140,65.1,5458724973,213,2.31,5458724971,212,11.2,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765758537,39,1,1,1,48,agh9ifb2mw3ivjusgedj7c3fe,1,64.3,33.4,2025-01-15T20:04:56.413Z,2025-01-15T20:04:58Z,5458725087,212,5,5458725081,56,Center,5458725083,140,59.5,5458725085,141,33.1,5458725089,213,3.18,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765758597,40,1,1,1,49,agh9ifb2mw3ivjusgedj7c3fe,1,55.8,32.7,2025-01-15T20:04:58.172Z,2025-01-15T20:05:03Z,5458725385,141,48.8,5458725389,213,2.49,5458725387,212,18,5458725381,56,Back,5458725383,140,42.2,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765758637,41,1,1,1,55,agh9ifb2mw3ivjusgedj7c3fe,1,43.7,54.2,2025-01-15T20:05:03.229Z,2025-01-15T20:05:07Z,5458725595,212,22.9,5458725591,140,45.3,5458725593,141,20.6,5458725589,56,Back,5458725597,213,4.79,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765758665,42,1,1,1,58,agh9ifb2mw3ivjusgedj7c3fe,1,47.7,16.1,2025-01-15T20:05:07.053Z,2025-01-15T20:05:09Z,5458725755,140,45.6,5458725759,212,12.5,5458725753,56,Back,5458725761,213,1.75,5458725757,141,34.2,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765758737,43,1,1,2,0,agh9ifb2mw3ivjusgedj7c3fe,1,47.3,35.7,2025-01-15T20:05:09.085Z,2025-01-15T20:05:13Z,5458726095,212,15.6,5458726097,213,5.44,5458726089,56,Right,5458726093,141,18.5,5458726091,140,57.2,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765758759,44,1,1,2,4,agh9ifb2mw3ivjusgedj7c3fe,1,62.5,15,2025-01-15T20:05:13.197Z,2025-01-15T20:05:15Z,5458726207,141,19.5,5458726211,213,2.98,5458726203,56,Back,5458726205,140,45,5458726209,212,18.6,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765758793,45,1,1,2,6,agh9ifb2mw3ivjusgedj7c3fe,1,45.1,20.6,2025-01-15T20:05:15.197Z,2025-01-15T20:05:18Z,5458726407,213,1.53,5458726403,141,57.3,5458726401,140,46.1,5458726399,56,Back,5458726405,212,25,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765758865,46,1,1,2,9,agh9ifb2mw3ivjusgedj7c3fe,1,54.3,65.8,2025-01-15T20:05:17.917Z,2025-01-15T20:05:23Z,5458726773,212,21.1,5458726771,141,88.3,5458726767,56,Left,5458726769,140,68.2,5458726775,213,0.81,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765758899,47,1,1,2,14,agh9ifb2mw3ivjusgedj7c3fe,1,68.9,68.1,2025-01-15T20:05:22.908Z,2025-01-15T20:05:25Z,5458726945,213,4.65,5458726939,140,68,5458726943,212,15.9,5458726941,141,44.8,5458726937,56,Center,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765758927,48,1,1,2,17,agh9ifb2mw3ivjusgedj7c3fe,0,69.1,40.3,2025-01-15T20:05:25.565Z,2025-01-15T20:05:27Z,5458727089,212,18,5458727091,213,5.17,5458727085,140,76.7,5458727083,56,Right,5458727087,141,16.5,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765758935,24,61,1,2,19,ah8dala7suqqkj04n2l8xz4zd,1,28.1,76.2,2025-01-15T20:05:27.328Z,2025-01-15T20:05:27Z,5458727113,56,Back,,,,,,,,,,,,,,,,,,,,,,c4je25rkbg2n45xs5iurevhlh,Juanmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765759005,49,1,1,2,20,agh9ifb2mw3ivjusgedj7c3fe,1,80.2,3.8,2025-01-15T20:05:29.197Z,2025-01-15T20:05:31Z,5458727389,140,74.6,5458727391,141,13.1,5458727393,212,8.6,5458727395,213,2.32,5458727387,56,Right,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765759041,50,1,1,2,23,agh9ifb2mw3ivjusgedj7c3fe,1,71.2,12.5,2025-01-15T20:05:31.501Z,2025-01-15T20:05:34Z,5458727567,141,14.7,5458727571,213,3.04,5458727569,212,14.6,5458727565,140,57.4,5458727563,56,Right,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765759049,51,1,1,2,26,agh9ifb2mw3ivjusgedj7c3fe,1,57.1,14.1,2025-01-15T20:05:34.590Z,2025-01-15T20:05:35Z,5458727605,141,3.8,5458727611,213,5.83,5458727607,212,16,5458727601,56,Right,5458727603,140,70.8,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765759097,52,1,1,2,27,agh9ifb2mw3ivjusgedj7c3fe,1,70.8,3.8,2025-01-15T20:05:35.612Z,2025-01-15T20:05:38Z,5458727821,56,Right,5458727823,140,56.9,5458727825,141,14.7,5458727829,213,2.67,5458727827,212,16.4,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765759129,53,1,1,2,30,agh9ifb2mw3ivjusgedj7c3fe,1,57.6,20.4,2025-01-15T20:05:38.557Z,2025-01-15T20:05:41Z,5458727997,56,Center,5458728003,212,27.3,5458728001,141,60.2,5458728005,213,1.71,5458727999,140,53.9,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765759161,54,1,1,2,33,agh9ifb2mw3ivjusgedj7c3fe,1,56.8,63.9,2025-01-15T20:05:41.485Z,2025-01-15T20:05:43Z,5458728121,141,96.2,5458728123,212,26.6,5458728117,56,Left,5458728125,213,0.97,5458728119,140,71.1,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765759237,55,1,1,2,35,agh9ifb2mw3ivjusgedj7c3fe,1,73.2,96,2025-01-15T20:05:43.774Z,2025-01-15T20:05:48Z,5458728441,213,4.06,5458728437,141,77.9,5458728433,56,Center,5458728439,212,15.5,5458728435,140,64.3,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765759269,56,1,1,2,39,agh9ifb2mw3ivjusgedj7c3fe,1,74,74.8,2025-01-15T20:05:48.141Z,2025-01-15T20:05:50Z,5458728599,212,9.5,5458728595,140,82.3,5458728593,56,Center,5458728601,213,5.86,5458728597,141,69.1,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765759321,26,83,1,2,40,ah8dala7suqqkj04n2l8xz4zd,0,15.1,39.2,2025-01-15T20:05:48.440Z,2025-01-15T20:19:37Z,5458729063,399,4gq1u1mqg0qzekh1u5djleeax,,,,,,,,,,,,,,,,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765759315,57,1,1,2,42,agh9ifb2mw3ivjusgedj7c3fe,1,85.8,68.4,2025-01-15T20:05:50.253Z,2025-01-15T20:06:48Z,5458728813,213,4.94,5458732491,22,,5458732489,154,,5458728805,141,51.3,5458728799,56,Center,5458728809,212,11.9,5458732487,210,16,5458728803,140,88.4,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765759293,25,83,1,2,42,ah8dala7suqqkj04n2l8xz4zd,0,14.6,51.3,2025-01-15T20:05:50.648Z,2025-01-15T20:06:38Z,5458729475,399,eb3ci3a120om80v80mobsus8a,,,,,,,,,,,,,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765759319,58,16,1,2,43,agh9ifb2mw3ivjusgedj7c3fe,1,88.7,53,2025-01-15T20:05:51.564Z,2025-01-15T20:06:48Z,5458728829,56,Center,5458732547,231,50.9,5458728825,22,,5458731727,375,02:42.6,5458731719,374,05:50.8,5458732543,103,6.3,5458732541,102,52.9,5458732545,230,98.1,eb3ci3a120om80v80mobsus8a,Gavi,,5458731711,72,5458728827,17,5458732531,76,5458732533,29,5458732535,154,5458732537,55,57,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765760247,27,1,1,3,51,ah8dala7suqqkj04n2l8xz4zd,1,49.9,49.7,2025-01-15T20:06:59.527Z,2025-01-15T20:07:00Z,5458733441,279,G,5458733437,212,13.6,5458733431,56,Back,5458733433,140,37,5458733435,141,50.4,5458733439,213,3.11,,,,,,,74z66mnnh5ipu13ihlqtun40k,Vitor Roque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765760263,28,1,1,3,52,ah8dala7suqqkj04n2l8xz4zd,1,37,50.4,2025-01-15T20:07:00.703Z,2025-01-15T20:07:01Z,5458733519,212,14.8,5458733515,140,30.2,5458733513,56,Back,5458733521,213,4.21,5458733517,141,31.4,,,,,,,,,,3ub05nnpt9o7s387z6oj8vf56,J. Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765760277,29,1,1,3,53,ah8dala7suqqkj04n2l8xz4zd,1,30,30.5,2025-01-15T20:07:01.615Z,2025-01-15T20:43:50Z,5458733593,140,35.1,5458733591,56,Back,5458733595,141,3.7,5458733599,213,5,5458733597,212,19,,,,,,,,,,evpjdko94awbqbbl5wl9hto7p,Marc Bartra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765760313,30,1,1,3,56,ah8dala7suqqkj04n2l8xz4zd,0,40.5,5.2,2025-01-15T20:07:04.216Z,2025-01-15T20:07:06Z,5458733769,212,23.4,5458733765,140,62.8,5458733761,155,,5458733763,56,Right,5458733767,141,4.1,5458733771,213,6.25,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765760321,59,12,1,3,58,agh9ifb2mw3ivjusgedj7c3fe,1,30.3,98,2025-01-15T20:07:06.508Z,2025-01-15T20:07:07Z,5458733861,167,,5458733809,140,31,5458733811,141,100,5458733813,212,1.9,5458733815,213,1.16,5458733807,56,Back,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765760385,31,5,1,3,58,ah8dala7suqqkj04n2l8xz4zd,1,66.2,-0.6,2025-01-15T20:07:07.181Z,2025-01-15T20:13:42Z,5458734137,56,Right,5458734179,233,60,5458734139,347,,,,,,,,,,,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765760327,60,5,1,3,58,agh9ifb2mw3ivjusgedj7c3fe,0,33.8,100.6,2025-01-15T20:07:07.181Z,2025-01-15T20:13:42Z,5458734191,233,31,5458733841,56,Back,5458733843,347,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765760451,32,1,1,4,4,ah8dala7suqqkj04n2l8xz4zd,1,63.6,0,2025-01-15T20:07:13.031Z,2025-01-15T20:07:18Z,5458734493,107,,5458734499,141,11.5,5458734495,56,Right,5458734497,140,70.6,5458734501,212,11.4,5458734503,213,0.87,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765760459,33,3,1,4,9,ah8dala7suqqkj04n2l8xz4zd,0,70.4,12.2,2025-01-15T20:07:17.951Z,2025-01-15T20:46:10Z,5458734533,56,Right,5458734537,286,,5458857035,233,61,,,,,,,,,,,,,,,,74z66mnnh5ipu13ihlqtun40k,Vitor Roque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765760469,61,7,1,4,9,agh9ifb2mw3ivjusgedj7c3fe,0,29.6,87.8,2025-01-15T20:07:17.952Z,2025-01-15T20:46:11Z,5458734587,56,Back,5458734589,285,,5458857089,233,33,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765760463,34,43,1,4,10,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2025-01-15T20:07:18.559Z,2025-01-15T20:46:11Z,5458734557,56,Right,5458857093,144,61,,,,,,,,,,,,,,,,,,,74z66mnnh5ipu13ihlqtun40k,Vitor Roque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765760489,35,50,1,4,12,ah8dala7suqqkj04n2l8xz4zd,1,70.6,13.3,2025-01-15T20:07:20.507Z,2025-01-15T20:13:45Z,5458734735,56,Right,5458734855,233,62,5458734737,286,,,,,,,,,,,,,,,,,74z66mnnh5ipu13ihlqtun40k,Vitor Roque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765760499,62,7,1,4,12,agh9ifb2mw3ivjusgedj7c3fe,1,29.4,86.7,2025-01-15T20:07:20.508Z,2025-01-15T20:13:45Z,5458734801,285,,5458734809,233,35,5458734799,56,Back,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765760511,63,1,1,4,12,agh9ifb2mw3ivjusgedj7c3fe,0,26.2,86.3,2025-01-15T20:07:21.179Z,2025-01-15T20:07:22Z,5458734873,56,Back,5458734877,141,92,5458734881,213,0.24,5458734879,212,16.6,5458734875,140,41.6,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765760537,36,1,1,4,14,ah8dala7suqqkj04n2l8xz4zd,1,58.8,6.2,2025-01-15T20:07:23.088Z,2025-01-15T20:46:22Z,5458734977,212,26.8,5458734975,141,36.1,5458734979,213,2.28,5458734971,56,Back,5458734973,140,42.2,,,,,,,,,,5o07mnpidavbe0hqoqzwgom50,Sergi Altimira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765760603,37,1,1,4,19,ah8dala7suqqkj04n2l8xz4zd,0,46.6,49.7,2025-01-15T20:07:27.337Z,2025-01-15T20:07:29Z,5458735359,155,,5458735363,140,72.1,5458735361,56,Left,5458735371,1,,5458735367,212,37.7,5458735369,213,0.78,5458735365,141,88.7,,,,2r4450bqkmpcf1ogmcfhvczmy,Natan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765760651,64,1,1,4,23,agh9ifb2mw3ivjusgedj7c3fe,1,23.7,8.5,2025-01-15T20:07:31.547Z,2025-01-15T20:07:33Z,5458735587,56,Right,5458735595,213,6.19,5458735591,141,4.6,5458735593,212,29.6,5458735589,140,51.8,5458735585,3,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765760659,65,49,1,4,24,agh9ifb2mw3ivjusgedj7c3fe,1,51.7,4.6,2025-01-15T20:07:33.195Z,2025-01-15T20:07:33Z,,,,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765760675,66,4,1,4,26,agh9ifb2mw3ivjusgedj7c3fe,1,53.6,6,2025-01-15T20:07:34.326Z,2025-01-15T20:13:44Z,5458735687,56,Right,5458735777,233,38,5458735685,13,,5458735691,265,,5458735693,286,,5458735689,152,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765760677,38,4,1,4,26,ah8dala7suqqkj04n2l8xz4zd,0,46.4,94,2025-01-15T20:07:34.327Z,2025-01-15T20:13:45Z,5458735765,56,Back,5458735769,265,,5458735767,152,,5458735771,285,,5458735763,13,,5458735815,233,66,,,,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765760965,68,1,1,4,43,agh9ifb2mw3ivjusgedj7c3fe,1,65,5.2,2025-01-15T20:07:52.060Z,2025-01-15T20:15:04Z,5458736945,212,24.4,5458736943,141,36,5458736937,152,,5458736941,140,53,5458736935,5,,5458768277,189,,5458736939,56,Center,5458736947,213,2.11,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765760983,69,1,1,4,46,agh9ifb2mw3ivjusgedj7c3fe,1,41.2,41.5,2025-01-15T20:07:54.587Z,2025-01-15T20:07:55Z,5458737041,213,6.21,5458737037,141,40.6,5458737039,212,8.7,5458737035,140,49.5,5458737033,56,Back,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765760993,70,1,1,4,47,agh9ifb2mw3ivjusgedj7c3fe,1,49.5,40.6,2025-01-15T20:07:55.226Z,2025-01-15T20:07:56Z,5458737071,140,40.4,5458737067,56,Back,5458737075,141,21.2,5458737079,212,16.3,5458737083,213,4.09,5458737097,156,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765761059,71,1,1,4,49,agh9ifb2mw3ivjusgedj7c3fe,1,40.9,16.7,2025-01-15T20:07:57.803Z,2025-01-15T20:07:59Z,5458737407,213,5.83,5458737403,141,2.3,5458737401,140,60.1,5458737405,212,22.4,5458737399,56,Right,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765761091,72,1,1,4,51,agh9ifb2mw3ivjusgedj7c3fe,1,60.4,2.3,2025-01-15T20:07:59.547Z,2025-01-15T20:08:01Z,5458737603,213,1.78,5458737595,56,Center,5458737601,212,16.8,5458737599,141,26.4,5458737597,140,57.1,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765761117,73,1,1,4,53,agh9ifb2mw3ivjusgedj7c3fe,1,58.5,27.6,2025-01-15T20:08:01.467Z,2025-01-15T20:08:03Z,5458737729,213,2.37,5458737725,141,38.2,5458737721,56,Center,5458737723,140,51.4,5458737727,212,10.4,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765761197,74,1,1,4,55,agh9ifb2mw3ivjusgedj7c3fe,1,52.6,40.3,2025-01-15T20:08:03.370Z,2025-01-15T20:08:07Z,5458738087,140,55.5,5458738089,141,81.7,5458738091,212,28.3,5458738093,213,1.46,5458738085,56,Left,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765761209,75,1,1,4,59,agh9ifb2mw3ivjusgedj7c3fe,1,56.5,84.4,2025-01-15T20:08:07.452Z,2025-01-15T20:08:08Z,5458738155,56,Left,5458738159,141,97.8,5458738163,213,0.68,5458738161,212,14.5,5458738157,140,67.2,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765761251,76,1,1,5,0,agh9ifb2mw3ivjusgedj7c3fe,1,67.7,97.4,2025-01-15T20:08:08.635Z,2025-01-15T20:08:11Z,5458738367,140,55.4,5458738373,213,3.5,5458738371,212,13.8,5458738369,141,90.3,5458738365,56,Left,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765761305,77,1,1,5,3,agh9ifb2mw3ivjusgedj7c3fe,1,52.9,83.5,2025-01-15T20:08:11.340Z,2025-01-15T20:08:14Z,5458738615,212,7.4,5458738611,140,58.1,5458738613,141,76.1,5458738617,213,5.54,5458738609,56,Center,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765761291,39,43,1,5,5,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2025-01-15T20:08:13.599Z,2025-01-15T20:12:03Z,5458755503,144,83,5458738873,399,ezviixcyaaj162saxs2yl27s9,,,,,,,,,,,,,,,,,,,30ed2aojjzmqigq6vkcrzc8pg,Jesús Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
